tool_id,period_start_date,received_qty,realized_shots,cumulative_realized_shots
T10229,2024-06-01,14233,90023,591959
T10229,2024-07-01,16003,101218,693177
T10229,2024-08-01,18641,117904,811081
T10229,2024-09-01,15027,95045,906126
T10229,2024-10-01,15948,100871,1006997
T10229,2024-11-01,18082,114368,1121365
T10229,2024-12-01,15973,133235,1254600
T10229,2025-01-01,20339,128644,1383244
T10229,2025-02-01,12090,76469,1459713
T10229,2025-03-01,13545,85672,1545385
T10229,2025-04-01,13294,84084,1629469
T10229,2025-05-01,22020,139276,1768745
T10229,2025-06-01,21690,137189,1905934
T10230,2024-01-01,60259,341367,341367
T10230,2024-02-01,31215,230763,572130
T10230,2024-03-01,48337,273829,845959
T10230,2024-04-01,28527,161605,1007564
T10230,2024-05-01,58209,329753,1337317
T10230,2024-06-01,35457,200863,1538180
T10230,2024-07-01,35536,263567,1801747
T10230,2024-08-01,57480,325624,2127371
T10230,2024-09-01,33202,188089,2315460
T10230,2024-10-01,36620,207452,2522912
T10230,2024-11-01,50076,421854,2944766
T10230,2024-12-01,39835,225665,3170431
T10230,2025-01-01,39573,224181,3394612
T10230,2025-02-01,32848,186083,3580695
T10230,2025-03-01,53826,304924,3885619
T10230,2025-04-01,36971,209440,4095059
T10230,2025-05-01,39189,222005,4317064
T10230,2025-06-01,58286,518489,4835553
T10231,2024-01-01,38848,85465,85465
T10231,2024-02-01,27012,59426,144891
T10231,2024-03-01,26184,57604,202495
T10231,2024-04-01,35654,78438,280933
T10231,2024-05-01,50594,111306,392239
T10231,2024-06-01,46214,101670,493909
T10231,2024-07-01,29480,64856,558765
T10231,2024-08-01,38300,84260,643025
T10231,2024-09-01,37322,82108,725133
T10231,2024-10-01,38371,84416,809549
T10231,2024-11-01,41722,91788,901337
T10231,2024-12-01,46470,102234,1003571
T10231,2025-01-01,45770,100694,1104265
T10231,2025-02-01,31425,69135,1173400
T10231,2025-03-01,39893,87764,1261164
T10231,2025-04-01,42482,93460,1354624
T10231,2025-05-01,39736,87419,1442043
T10231,2025-06-01,37017,81437,1523480
T10232,2024-01-01,66797,504985,504985
T10232,2024-02-01,58138,439523,944508
T10232,2024-03-01,52737,398691,1343199
T10232,2024-04-01,37513,283598,1626797
T10232,2024-05-01,58191,439923,2066720
T10232,2024-06-01,51077,386142,2452862
T10232,2024-07-01,63607,480868,2933730
T10232,2024-08-01,42142,318593,3252323
T10232,2024-09-01,54354,410916,3663239
T10232,2024-10-01,49308,372768,4036007
T10232,2024-11-01,53572,405004,4441011
T10232,2024-12-01,49306,372753,4813764
T10232,2025-01-01,49834,376745,5190509
T10232,2025-02-01,57396,433913,5624422
T10232,2025-03-01,41363,312704,5937126
T10232,2025-04-01,49562,374688,6311814
T10232,2025-05-01,39805,300925,6612739
T10232,2025-06-01,42364,320271,6933010
T10233,2024-01-01,34340,226644,226644
T10233,2024-02-01,42473,280321,506965
T10233,2024-03-01,29239,192977,699942
T10233,2024-04-01,37587,248074,948016
T10233,2024-05-01,26540,175164,1123180
T10233,2024-06-01,31354,206936,1330116
T10233,2024-07-01,35288,232900,1563016
T10233,2024-08-01,44962,296749,1859765
T10233,2024-09-01,26825,177045,2036810
T10233,2024-10-01,34816,229785,2266595
T10233,2024-11-01,48692,321367,2587962
T10233,2024-12-01,35104,231686,2819648
T10233,2025-01-01,27637,182404,3002052
T10233,2025-02-01,35560,359386,3361438
T10233,2025-03-01,44789,295607,3657045
T10233,2025-04-01,39321,259518,3916563
T10233,2025-05-01,51357,338956,4255519
T10233,2025-06-01,39923,263491,4519010
T10234,2024-01-01,24261,28737,28737
T10234,2024-02-01,32864,38927,67664
T10234,2024-03-01,29366,34784,102448
T10234,2024-04-01,29750,35238,137686
T10234,2024-05-01,37764,70929,208615
T10234,2024-06-01,34519,40887,249502
T10234,2024-07-01,27250,32277,281779
T10234,2024-08-01,25842,30609,312388
T10234,2024-09-01,33388,39548,351936
T10234,2024-10-01,24309,28794,380730
T10234,2024-11-01,33071,57979,438709
T10234,2024-12-01,47284,56007,494716
T10234,2025-01-01,29397,34820,529536
T10234,2025-02-01,37050,43885,573421
T10234,2025-03-01,25706,30448,603869
T10234,2025-04-01,44608,52838,656707
T10234,2025-05-01,34614,41000,697707
T10234,2025-06-01,25244,29901,727608
T10235,2024-01-01,21991,130626,130626
T10235,2024-02-01,17868,106135,236761
T10235,2024-03-01,21275,126373,363134
T10235,2024-04-01,15962,94814,457948
T10235,2024-05-01,15004,89123,547071
T10235,2024-06-01,17666,104936,652007
T10235,2024-07-01,20389,121110,773117
T10235,2024-08-01,18158,107858,880975
T10235,2024-09-01,18973,112699,993674
T10235,2024-10-01,17309,102815,1096489
T10235,2024-11-01,19142,113703,1210192
T10235,2024-12-01,12202,72479,1282671
T10235,2025-01-01,17300,102762,1385433
T10235,2025-02-01,21943,130341,1515774
T10235,2025-03-01,24140,143391,1659165
T10235,2025-04-01,12420,73774,1732939
T10235,2025-05-01,16791,99738,1832677
T10235,2025-06-01,13490,80130,1912807
T10236,2024-01-01,2302,11855,11855
T10236,2024-02-01,1624,8363,20218
T10236,2024-03-01,1643,8461,28679
T10236,2024-04-01,1403,7225,35904
T10236,2024-05-01,1955,10068,45972
T10236,2024-06-01,3125,16093,62065
T10236,2024-07-01,1953,10057,72122
T10236,2024-08-01,2156,16553,88675
T10236,2024-09-01,1606,8270,96945
T10236,2024-10-01,2078,10701,107646
T10236,2024-11-01,2165,11149,118795
T10236,2024-12-01,2790,14368,133163
T10236,2025-01-01,2023,14716,147879
T10236,2025-02-01,1690,8703,156582
T10236,2025-03-01,1611,8296,164878
T10236,2025-04-01,1769,9110,173988
T10236,2025-05-01,1530,11296,185284
T10236,2025-06-01,1555,8008,193292
T10237,2024-01-01,5212,19779,19779
T10237,2024-02-01,8240,48993,68772
T10237,2024-03-01,6749,25612,94384
T10237,2024-04-01,8786,33342,127726
T10237,2024-05-01,5101,19358,147084
T10237,2024-06-01,6583,24982,172066
T10237,2024-07-01,11000,41745,213811
T10237,2024-08-01,5845,22181,235992
T10237,2024-09-01,8762,33251,269243
T10237,2024-10-01,7236,37087,306330
T10237,2024-11-01,8279,31418,337748
T10237,2024-12-01,8215,31175,368923
T10237,2025-01-01,7943,30143,399066
T10237,2025-02-01,9713,36860,435926
T10237,2025-03-01,9234,35043,470969
T10237,2025-04-01,7937,30120,501089
T10237,2025-05-01,7678,29138,530227
T10237,2025-06-01,9243,35077,565304
T10238,2024-01-01,15514,100530,100530
T10238,2024-02-01,17728,177348,277878
T10238,2024-03-01,19210,124480,402358
T10238,2024-04-01,15955,103388,505746
T10238,2024-05-01,16434,106492,612238
T10238,2024-06-01,16427,147650,759888
T10238,2024-07-01,19737,127895,887783
T10238,2024-08-01,13847,89728,977511
T10238,2024-09-01,15491,136305,1113816
T10238,2024-10-01,19799,191946,1305762
T10238,2024-11-01,17004,110185,1415947
T10238,2024-12-01,15984,103576,1519523
T10238,2025-01-01,15083,97737,1617260
T10238,2025-02-01,14978,97057,1714317
T10238,2025-03-01,15054,97549,1811866
T10238,2025-04-01,16532,142580,1954446
T10238,2025-05-01,19141,124033,2078479
T10238,2025-06-01,14376,93156,2171635
T10239,2024-01-01,3673,26181,26181
T10239,2024-02-01,2824,20129,46310
T10239,2024-03-01,2258,16095,62405
T10239,2024-04-01,3537,25211,87616
T10239,2024-05-01,4694,33458,121074
T10239,2024-06-01,3592,25603,146677
T10239,2024-07-01,3306,23565,170242
T10239,2024-08-01,3588,25575,195817
T10239,2024-09-01,4302,30664,226481
T10239,2024-10-01,3366,23992,250473
T10239,2024-11-01,4312,30735,281208
T10239,2024-12-01,2571,18326,299534
T10239,2025-01-01,3603,25682,325216
T10239,2025-02-01,3256,23208,348424
T10239,2025-03-01,5075,36174,384598
T10239,2025-04-01,4981,35504,420102
T10239,2025-05-01,4233,30172,450274
T10239,2025-06-01,3268,23294,473568
T10240,2024-01-01,25863,170695,170695
T10240,2024-02-01,31256,206289,376984
T10240,2024-03-01,26926,177711,554695
T10240,2024-04-01,23799,157073,711768
T10240,2024-05-01,24023,158551,870319
T10240,2024-06-01,34442,227317,1097636
T10240,2024-07-01,29120,192192,1289828
T10240,2024-08-01,27378,180694,1470522
T10240,2024-09-01,23448,154756,1625278
T10240,2024-10-01,22375,147675,1772953
T10240,2024-11-01,22521,148638,1921591
T10240,2024-12-01,26764,176642,2098233
T10240,2025-01-01,32058,211582,2309815
T10240,2025-02-01,31424,207398,2517213
T10240,2025-03-01,25794,170240,2687453
T10240,2025-04-01,30735,202851,2890304
T10240,2025-05-01,25723,169771,3060075
T10240,2025-06-01,24366,245561,3305636
T10241,2024-01-01,35697,214182,214182
T10241,2024-02-01,47746,286476,500658
T10241,2024-03-01,40620,243720,744378
T10241,2024-04-01,39001,234006,978384
T10241,2024-05-01,39097,234582,1212966
T10241,2024-06-01,47296,283776,1496742
T10241,2024-07-01,36001,216006,1712748
T10241,2024-08-01,46643,279858,1992606
T10241,2024-09-01,34425,206550,2199156
T10241,2024-10-01,45590,273540,2472696
T10241,2024-11-01,37967,227802,2700498
T10241,2024-12-01,41685,250110,2950608
T10241,2025-01-01,35502,213012,3163620
T10241,2025-02-01,39077,375006,3538626
T10241,2025-03-01,36580,219480,3758106
T10241,2025-04-01,56922,341532,4099638
T10241,2025-05-01,46436,278616,4378254
T10241,2025-06-01,25643,153858,4532112
T10242,2024-01-01,60225,361350,361350
T10242,2024-02-01,39751,367642,728992
T10242,2024-03-01,43772,262632,991624
T10242,2024-04-01,46786,280716,1272340
T10242,2024-05-01,33534,201204,1473544
T10242,2024-06-01,48545,291270,1764814
T10242,2024-07-01,56710,340260,2105074
T10242,2024-08-01,51736,310416,2415490
T10242,2024-09-01,33624,201744,2617234
T10242,2024-10-01,33362,200172,2817406
T10242,2024-11-01,50720,304320,3121726
T10242,2024-12-01,36256,217536,3339262
T10242,2025-01-01,43886,263316,3602578
T10242,2025-02-01,51195,307170,3909748
T10242,2025-03-01,36664,219984,4129732
T10242,2025-04-01,64967,389802,4519534
T10242,2025-05-01,51864,311184,4830718
T10242,2025-06-01,40876,245256,5075974
T10243,2024-01-01,31091,73654,73654
T10243,2024-02-01,25233,59776,133430
T10243,2024-03-01,26038,61684,195114
T10243,2024-04-01,25723,60937,256051
T10243,2024-05-01,31044,73543,329594
T10243,2024-06-01,19638,46522,376116
T10243,2024-07-01,33270,78816,454932
T10243,2024-08-01,26201,62070,517002
T10243,2024-09-01,23268,55121,572123
T10243,2024-10-01,21137,50073,622196
T10243,2024-11-01,31591,74839,697035
T10243,2024-12-01,37959,89924,786959
T10243,2025-01-01,7605,18016,804975
T10243,2025-02-01,31509,74644,879619
T10243,2025-03-01,28426,67341,946960
T10243,2025-04-01,28887,68433,1015393
T10243,2025-05-01,30612,72519,1087912
T10243,2025-06-01,29851,70717,1158629
T10244,2024-01-01,52643,375239,375239
T10244,2024-02-01,62399,444780,820019
T10244,2024-03-01,38448,274057,1094076
T10244,2024-04-01,48666,346891,1440967
T10244,2024-05-01,41538,296082,1737049
T10244,2024-06-01,46094,328558,2065607
T10244,2024-07-01,30837,219806,2285413
T10244,2024-08-01,49735,354511,2639924
T10244,2024-09-01,51847,369565,3009489
T10244,2024-10-01,30047,214175,3223664
T10244,2024-11-01,47947,341766,3565430
T10244,2024-12-01,41819,298085,3863515
T10244,2025-01-01,42374,302041,4165556
T10244,2025-02-01,41671,297030,4462586
T10244,2025-03-01,52793,376308,4838894
T10244,2025-04-01,57357,408840,5247734
T10244,2025-05-01,54589,389110,5636844
T10244,2025-06-01,55726,397214,6034058
T10245,2024-01-01,58850,127116,127116
T10245,2024-02-01,57962,125197,252313
T10245,2024-03-01,42111,90959,343272
T10245,2024-04-01,48343,104420,447692
T10245,2024-05-01,62539,135084,582776
T10245,2024-06-01,44543,96212,678988
T10245,2024-07-01,30770,66463,745451
T10245,2024-08-01,57589,124392,869843
T10245,2024-09-01,44433,95975,965818
T10245,2024-10-01,42228,139300,1105118
T10245,2024-11-01,46864,101226,1206344
T10245,2024-12-01,53715,116024,1322368
T10245,2025-01-01,58411,126167,1448535
T10245,2025-02-01,48325,104382,1552917
T10245,2025-03-01,39113,112200,1665117
T10245,2025-04-01,45891,133201,1798318
T10245,2025-05-01,53846,116307,1914625
T10245,2025-06-01,61176,184947,2099572
T10246,2024-01-01,54119,222970,222970
T10246,2024-02-01,40870,168384,391354
T10246,2024-03-01,62547,257693,649047
T10246,2024-04-01,49994,205975,855022
T10246,2024-05-01,50914,209765,1064787
T10246,2024-06-01,53116,218837,1283624
T10246,2024-07-01,42003,220369,1503993
T10246,2024-08-01,52933,218083,1722076
T10246,2024-09-01,32830,135259,1857335
T10246,2024-10-01,50155,206638,2063973
T10246,2024-11-01,58049,374957,2438930
T10246,2024-12-01,43652,179846,2618776
T10246,2025-01-01,38509,158657,2777433
T10246,2025-02-01,49465,304126,3081559
T10246,2025-03-01,46039,189680,3271239
T10246,2025-04-01,47205,194484,3465723
T10246,2025-05-01,42103,173464,3639187
T10246,2025-06-01,49147,202485,3841672
T10247,2024-01-01,23582,58577,58577
T10247,2024-02-01,28017,69594,128171
T10247,2024-03-01,23594,58607,186778
T10247,2024-04-01,19146,47558,234336
T10247,2024-05-01,23670,58796,293132
T10247,2024-06-01,24788,61573,354705
T10247,2024-07-01,32886,81688,436393
T10247,2024-08-01,26950,66943,503336
T10247,2024-09-01,20396,50663,553999
T10247,2024-10-01,27633,68640,622639
T10247,2024-11-01,27070,67241,689880
T10247,2024-12-01,19632,48765,738645
T10247,2025-01-01,13012,32321,770966
T10247,2025-02-01,25741,63940,834906
T10247,2025-03-01,15652,38879,873785
T10247,2025-04-01,23613,58654,932439
T10247,2025-05-01,29698,73769,1006208
T10247,2025-06-01,34427,107914,1114122
T10248,2024-01-01,18491,21967,21967
T10248,2024-02-01,19377,23019,44986
T10248,2024-03-01,14225,16899,61885
T10248,2024-04-01,18139,21549,83434
T10248,2024-05-01,17694,21020,104454
T10248,2024-06-01,24361,43780,148234
T10248,2024-07-01,15327,18208,166442
T10248,2024-08-01,16071,19092,185534
T10248,2024-09-01,14351,17048,202582
T10248,2024-10-01,20392,24225,226807
T10248,2024-11-01,15909,18899,245706
T10248,2024-12-01,18900,22453,268159
T10248,2025-01-01,20506,24361,292520
T10248,2025-02-01,19775,23492,316012
T10248,2025-03-01,19805,23528,339540
T10248,2025-04-01,14135,16792,356332
T10248,2025-05-01,12851,22509,378841
T10248,2025-06-01,15838,18815,397656
T10249,2024-01-01,2407,2407,2407
T10249,2024-02-01,2807,2807,5214
T10249,2024-03-01,1115,1115,6329
T10249,2024-04-01,55139,55139,61468
T10249,2024-05-01,1718,2203,63671
T10249,2024-06-01,3918,3918,67589
T10249,2024-07-01,43787,43787,111376
T10249,2024-08-01,1797,1797,113173
T10249,2024-09-01,1580,1580,114753
T10249,2024-10-01,3797,3797,118550
T10249,2024-11-01,1399,1399,119949
T10249,2024-12-01,1785,1785,121734
T10249,2025-01-01,2844,2844,124578
T10249,2025-02-01,874,874,125452
T10249,2025-03-01,2953,2953,128405
T10249,2025-04-01,3278,3278,131683
T10249,2025-05-01,52446,52446,184129
T10249,2025-06-01,2391,2391,186520
